form_id,page_url,page_family,dynamic,trigger,dom_id,source_authority,js_handler,php_handler,endpoint,field_contract,site_required_html,site_required_js,site_required_server,consent,honeypot,browser_test,server_test,mail_test,status,defect_id
FS-2995,https://i-seo.su/services/audit/analiz-sajta.html,audit,1,modal/popup,tariff_4__FORM_seo,UA-018,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_4__FORM.php,#,"cf_agree7,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-2996,https://i-seo.su/services/audit/audit-sajta.html,audit,1,modal/popup,calculator__FORM_audit,UA-056,common.js#ISEO_FORM_SECURITY_V1+family-handler,calc__FORM.php,#,"calc_name,calc_phone,calc_site,cf_agree11,personal_data_consent,radio_st_01,radio_st_02,radio_st_03,radio_st_04",0,HTML-required-only (checkEmptyFields),present-not-must-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-2997,https://i-seo.su/services/audit/audit-sajta.html,audit,1,modal/popup,page__FORM_seo,UA-053,page__FORM_send_seo,page__FORM.php,#,"cf_agree21,personal_data_consent,pf_comment,pf_contact,pf_name,pf_phone,pf_site",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-2998,https://i-seo.su/services/audit/audit-sajta.html,audit,1,modal/popup,callback__FORM_seo,UA-054,callback__FORM_send_seo,callback__FORM.php,#,"cf_agree1,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-2999,https://i-seo.su/services/audit/audit-sajta.html,audit,1,modal/popup,bonus__FORM_seo,UA-055,bonus__FORM_send_seo,bonus__FORM.php,#,"bf_comment,bf_name,bf_phone,cf_agree2,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3000,https://i-seo.su/services/audit/audit-sajta.html,audit,1,modal/popup,audit__FORM_seo,UA-009,audit__FORM_send_seo,audit__FORM.php,#,"af_comment,af_name,af_phone,af_site,cf_agree3,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3001,https://i-seo.su/services/audit/audit-sajta.html,audit,1,modal/popup,tariff_1__FORM_seo,UA-010,tariff_1__FORM_send_seo,tariff_1__FORM.php,#,"cf_agree4,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3002,https://i-seo.su/services/audit/audit-sajta.html,audit,1,modal/popup,tariff_2__FORM_seo,UA-016,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_2__FORM.php,#,"cf_agree5,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3003,https://i-seo.su/services/audit/audit-sajta.html,audit,1,modal/popup,tariff_3__FORM_seo,UA-017,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_3__FORM.php,#,"cf_agree6,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3004,https://i-seo.su/services/audit/audit-sajta.html,audit,1,modal/popup,tariff_4__FORM_seo,UA-018,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_4__FORM.php,#,"cf_agree7,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3005,https://i-seo.su/services/audit/kompleksnyj-audit.html,audit,1,modal/popup,calculator__FORM_audit,UA-056,common.js#ISEO_FORM_SECURITY_V1+family-handler,calc__FORM.php,#,"calc_name,calc_phone,calc_site,cf_agree11,personal_data_consent,radio_st_01,radio_st_02,radio_st_03,radio_st_04",0,HTML-required-only (checkEmptyFields),present-not-must-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3006,https://i-seo.su/services/audit/kompleksnyj-audit.html,audit,1,modal/popup,page__FORM_seo,UA-053,page__FORM_send_seo,page__FORM.php,#,"cf_agree21,personal_data_consent,pf_comment,pf_contact,pf_name,pf_phone,pf_site",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3007,https://i-seo.su/services/audit/kompleksnyj-audit.html,audit,1,modal/popup,callback__FORM_seo,UA-054,callback__FORM_send_seo,callback__FORM.php,#,"cf_agree1,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3008,https://i-seo.su/services/audit/kompleksnyj-audit.html,audit,1,modal/popup,bonus__FORM_seo,UA-055,bonus__FORM_send_seo,bonus__FORM.php,#,"bf_comment,bf_name,bf_phone,cf_agree2,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3009,https://i-seo.su/services/audit/kompleksnyj-audit.html,audit,1,modal/popup,audit__FORM_seo,UA-009,audit__FORM_send_seo,audit__FORM.php,#,"af_comment,af_name,af_phone,af_site,cf_agree3,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3010,https://i-seo.su/services/audit/kompleksnyj-audit.html,audit,1,modal/popup,tariff_1__FORM_seo,UA-010,tariff_1__FORM_send_seo,tariff_1__FORM.php,#,"cf_agree4,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3011,https://i-seo.su/services/audit/kompleksnyj-audit.html,audit,1,modal/popup,tariff_2__FORM_seo,UA-016,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_2__FORM.php,#,"cf_agree5,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3012,https://i-seo.su/services/audit/kompleksnyj-audit.html,audit,1,modal/popup,tariff_3__FORM_seo,UA-017,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_3__FORM.php,#,"cf_agree6,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3013,https://i-seo.su/services/audit/kompleksnyj-audit.html,audit,1,modal/popup,tariff_4__FORM_seo,UA-018,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_4__FORM.php,#,"cf_agree7,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3014,https://i-seo.su/services/audit/tekhnicheskij-audit.html,audit,1,modal/popup,calculator__FORM_audit,UA-056,common.js#ISEO_FORM_SECURITY_V1+family-handler,calc__FORM.php,#,"calc_name,calc_phone,calc_site,cf_agree11,personal_data_consent,radio_st_01,radio_st_02,radio_st_03,radio_st_04",0,HTML-required-only (checkEmptyFields),present-not-must-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3015,https://i-seo.su/services/audit/tekhnicheskij-audit.html,audit,1,modal/popup,page__FORM_seo,UA-053,page__FORM_send_seo,page__FORM.php,#,"cf_agree21,personal_data_consent,pf_comment,pf_contact,pf_name,pf_phone,pf_site",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3016,https://i-seo.su/services/audit/tekhnicheskij-audit.html,audit,1,modal/popup,callback__FORM_seo,UA-054,callback__FORM_send_seo,callback__FORM.php,#,"cf_agree1,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3017,https://i-seo.su/services/audit/tekhnicheskij-audit.html,audit,1,modal/popup,bonus__FORM_seo,UA-055,bonus__FORM_send_seo,bonus__FORM.php,#,"bf_comment,bf_name,bf_phone,cf_agree2,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3018,https://i-seo.su/services/audit/tekhnicheskij-audit.html,audit,1,modal/popup,audit__FORM_seo,UA-009,audit__FORM_send_seo,audit__FORM.php,#,"af_comment,af_name,af_phone,af_site,cf_agree3,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3019,https://i-seo.su/services/audit/tekhnicheskij-audit.html,audit,1,modal/popup,tariff_1__FORM_seo,UA-010,tariff_1__FORM_send_seo,tariff_1__FORM.php,#,"cf_agree4,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3020,https://i-seo.su/services/audit/tekhnicheskij-audit.html,audit,1,modal/popup,tariff_2__FORM_seo,UA-016,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_2__FORM.php,#,"cf_agree5,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3021,https://i-seo.su/services/audit/tekhnicheskij-audit.html,audit,1,modal/popup,tariff_3__FORM_seo,UA-017,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_3__FORM.php,#,"cf_agree6,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3022,https://i-seo.su/services/audit/tekhnicheskij-audit.html,audit,1,modal/popup,tariff_4__FORM_seo,UA-018,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_4__FORM.php,#,"cf_agree7,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3023,https://i-seo.su/services/audit/yuzabiliti-audit.html,audit,1,modal/popup,calculator__FORM_audit,UA-056,common.js#ISEO_FORM_SECURITY_V1+family-handler,calc__FORM.php,#,"calc_name,calc_phone,calc_site,cf_agree11,personal_data_consent,radio_st_01,radio_st_02,radio_st_03,radio_st_04",0,HTML-required-only (checkEmptyFields),present-not-must-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3024,https://i-seo.su/services/audit/yuzabiliti-audit.html,audit,1,modal/popup,page__FORM_seo,UA-053,page__FORM_send_seo,page__FORM.php,#,"cf_agree21,personal_data_consent,pf_comment,pf_contact,pf_name,pf_phone,pf_site",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3025,https://i-seo.su/services/audit/yuzabiliti-audit.html,audit,1,modal/popup,callback__FORM_seo,UA-054,callback__FORM_send_seo,callback__FORM.php,#,"cf_agree1,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3026,https://i-seo.su/services/audit/yuzabiliti-audit.html,audit,1,modal/popup,bonus__FORM_seo,UA-055,bonus__FORM_send_seo,bonus__FORM.php,#,"bf_comment,bf_name,bf_phone,cf_agree2,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3027,https://i-seo.su/services/audit/yuzabiliti-audit.html,audit,1,modal/popup,audit__FORM_seo,UA-009,audit__FORM_send_seo,audit__FORM.php,#,"af_comment,af_name,af_phone,af_site,cf_agree3,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3028,https://i-seo.su/services/audit/yuzabiliti-audit.html,audit,1,modal/popup,tariff_1__FORM_seo,UA-010,tariff_1__FORM_send_seo,tariff_1__FORM.php,#,"cf_agree4,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3029,https://i-seo.su/services/audit/yuzabiliti-audit.html,audit,1,modal/popup,tariff_2__FORM_seo,UA-016,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_2__FORM.php,#,"cf_agree5,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3030,https://i-seo.su/services/audit/yuzabiliti-audit.html,audit,1,modal/popup,tariff_3__FORM_seo,UA-017,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_3__FORM.php,#,"cf_agree6,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3031,https://i-seo.su/services/audit/yuzabiliti-audit.html,audit,1,modal/popup,tariff_4__FORM_seo,UA-018,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_4__FORM.php,#,"cf_agree7,cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3032,https://i-seo.su/services/development.html,development,1,modal/popup,calculator__FORM_develop,UA-058,common.js#ISEO_FORM_SECURITY_V1+family-handler,calc__FORM.php,#,"calc_contact,calc_name,calc_phone,calc_site,personal_data_consent,radio_st_01,radio_st_02,radio_st_03,radio_st_04,radio_st_05",0,HTML-required-only (checkEmptyFields),present-not-must-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3033,https://i-seo.su/services/development.html,development,1,modal/popup,page__FORM_develop,UA-059,page__FORM_send_develop,page__FORM.php,#,"personal_data_consent,pf_comment,pf_contact,pf_name,pf_phone,pf_site",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3034,https://i-seo.su/services/development.html,development,1,modal/popup,callback__FORM_develop,UA-060,callback__FORM_send_develop,callback__FORM.php,#,"cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3035,https://i-seo.su/services/development.html,development,1,modal/popup,audit__FORM_develop,UA-061,audit__FORM_send_develop,audit__FORM.php,#,"af_comment,af_contact,af_name,af_phone,af_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3036,https://i-seo.su/services/development/optimizaciya-pod-mobilnye-ustrojstva.html,development,1,modal/popup,calculator__FORM_develop,UA-062,common.js#ISEO_FORM_SECURITY_V1+family-handler,calc__FORM.php,#,"calc_name,calc_phone,calc_quest_1_01,calc_quest_1_02,calc_site,personal_data_consent,radio_st_03,radio_st_04",0,HTML-required-only (checkEmptyFields),present-not-must-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3037,https://i-seo.su/services/development/optimizaciya-pod-mobilnye-ustrojstva.html,development,1,modal/popup,page__FORM_develop,UA-059,page__FORM_send_develop,page__FORM.php,#,"personal_data_consent,pf_comment,pf_contact,pf_name,pf_phone,pf_site",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3038,https://i-seo.su/services/development/optimizaciya-pod-mobilnye-ustrojstva.html,development,1,modal/popup,callback__FORM_develop,UA-060,callback__FORM_send_develop,callback__FORM.php,#,"cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3039,https://i-seo.su/services/development/optimizaciya-pod-mobilnye-ustrojstva.html,development,1,modal/popup,bonus__FORM_develop,UA-063,common.js#ISEO_FORM_SECURITY_V1+family-handler,bonus__FORM.php,#,"bf_comment,bf_name,bf_phone,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3040,https://i-seo.su/services/development/optimizaciya-pod-mobilnye-ustrojstva.html,development,1,modal/popup,audit__FORM_develop,UA-064,audit__FORM_send_develop,audit__FORM.php,#,"af_comment,af_name,af_phone,af_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3041,https://i-seo.su/services/development/optimizaciya-pod-mobilnye-ustrojstva.html,development,1,modal/popup,tariff_1__FORM_develop,UA-065,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_1__FORM.php,#,"cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3042,https://i-seo.su/services/development/optimizaciya-pod-mobilnye-ustrojstva.html,development,1,modal/popup,tariff_2__FORM_develop,UA-066,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_2__FORM.php,#,"cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3043,https://i-seo.su/services/development/optimizaciya-pod-mobilnye-ustrojstva.html,development,1,modal/popup,tariff_3__FORM_develop,UA-067,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_3__FORM.php,#,"cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3044,https://i-seo.su/services/development/optimizaciya-pod-mobilnye-ustrojstva.html,development,1,modal/popup,tariff_4__FORM_develop,UA-068,common.js#ISEO_FORM_SECURITY_V1+family-handler,tariff_4__FORM.php,#,"cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3045,https://i-seo.su/services/development/soprovozhdenie-sajta.html,development,1,modal/popup,calculator__FORM_develop,UA-062,common.js#ISEO_FORM_SECURITY_V1+family-handler,calc__FORM.php,#,"calc_name,calc_phone,calc_quest_1_01,calc_quest_1_02,calc_site,personal_data_consent,radio_st_03,radio_st_04",0,HTML-required-only (checkEmptyFields),present-not-must-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3046,https://i-seo.su/services/development/soprovozhdenie-sajta.html,development,1,modal/popup,page__FORM_develop,UA-059,page__FORM_send_develop,page__FORM.php,#,"personal_data_consent,pf_comment,pf_contact,pf_name,pf_phone,pf_site",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3047,https://i-seo.su/services/development/soprovozhdenie-sajta.html,development,1,modal/popup,callback__FORM_develop,UA-060,callback__FORM_send_develop,callback__FORM.php,#,"cf_contact,cf_name,cf_phone,cf_site,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
FS-3048,https://i-seo.su/services/development/soprovozhdenie-sajta.html,development,1,modal/popup,bonus__FORM_develop,UA-063,common.js#ISEO_FORM_SECURITY_V1+family-handler,bonus__FORM.php,#,"bf_comment,bf_name,bf_phone,personal_data_consent",0,HTML-required-only (checkEmptyFields),optional-meaningful,1,js-injected,PASS-via-unique-handler-UI,PASS,PASS,PASS,
